link,title,date,newspaper
/news/news_read.naver?article_id=0005567539&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=4,"코스닥, 하락해 910선…레인보우로보틱스 시총 8위로",20230905,헤럴드경제
/news/news_read.naver?article_id=0005067491&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=4,[특징주]  '어디까지 내려가나'...에코프로 3%대 내림세,20230905,헤럴드경제
/news/news_read.naver?article_id=0014171801&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=4,경영 성과 발표하는 홍민택 토스뱅크 대표,20230905,헤럴드경제
/news/news_read.naver?article_id=0014171800&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=4,취재진 질문에 답하는 홍민택 토스뱅크 대표,20230905,헤럴드경제
/news/news_read.naver?article_id=0014171799&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=4,경영 성과 발표하는 홍민택 토스뱅크 대표,20230905,연합뉴스
/news/news_read.naver?article_id=0014171798&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=4,취재진 질문에 답하는 홍민택 토스뱅크 대표,20230905,이데일리
/news/news_read.naver?article_id=0014171797&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=4,취재진 질문에 답하는 홍민택 토스뱅크 대표,20230905,파이낸셜뉴스
/news/news_read.naver?article_id=0005182050&office_id=009&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=4,"이루다, 지분 인수 계약 체결에 주가 7%대↓",20230905,연합뉴스
/news/news_read.naver?article_id=0002192952&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=4,"한국투자증권, 고수익 추구 ELS·ELB 23종 출시",20230905,연합뉴스
/news/news_read.naver?article_id=0002192949&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=4,"베인캐피탈, 클래시스 인수 2년차에 ‘볼트온’",20230905,연합뉴스
/news/news_read.naver?article_id=0002192948&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=4,"미국 유권자 73% “바이든, 너무 나이 많아”",20230905,연합뉴스
/news/news_read.naver?article_id=0002192947&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=4,"케이스톤, 바이아웃 투자만 올해 3건",20230905,연합뉴스
/news/news_read.naver?article_id=0014171795&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,발언하는 홍민택 토스뱅크 대표,20230905,연합뉴스
/news/news_read.naver?article_id=0014171794&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,취재진 질문에 답하는 홍민택 토스뱅크 대표,20230905,연합뉴스
/news/news_read.naver?article_id=0014171793&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,경영 성과 발표하는 홍민택 토스뱅크 대표,20230905,연합뉴스
/news/news_read.naver?article_id=0014171792&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,발언하는 홍민택 토스뱅크 대표,20230905,연합뉴스
/news/news_read.naver?article_id=0000946659&office_id=417&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,부동산PF 연체율 폭탄 터질까… 증권사 부동산 익스포저 47조원 불안,20230905,머니S
/news/news_read.naver?article_id=0014171791&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,"토스뱅크, 전·월세 보증금 대출 출시",20230905,연합뉴스
/news/news_read.naver?article_id=0014171790&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,경영 성과 발표하는 홍민택 토스뱅크 대표,20230905,연합뉴스
/news/news_read.naver?article_id=0014171789&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,전·월세 보증금 대출 출시한 토스뱅크,20230905,연합뉴스
/news/news_read.naver?article_id=0014171788&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,전·월세 보증금 대출 출시한 토스뱅크,20230905,연합뉴스
/news/news_read.naver?article_id=0014171787&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,전·월세 보증금 대출 출시한 토스뱅크,20230905,연합뉴스
/news/news_read.naver?article_id=0014171786&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,전·월세 보증금 대출 출시한 토스뱅크,20230905,연합뉴스
/news/news_read.naver?article_id=0014171784&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,"토스뱅크, 전·월세 보증금 대출 출시",20230905,연합뉴스
/news/news_read.naver?article_id=0014171783&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,전·월세 보증금 대출 출시한 토스뱅크,20230905,연합뉴스
/news/news_read.naver?article_id=0005567535&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,"비만치료제 인기…덴마크 제약사, LVMH 제치고 '유럽 시총 1위'",20230905,이데일리
/news/news_read.naver?article_id=0000019273&office_id=648&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,[산업 리그테이블]④사업감 좋은 한화…'오션 남았다',20230905,비즈워치
/news/news_read.naver?article_id=0005567532&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,"이벤트 부재에 실수요 수급 장세…장중 환율, 1320원 초반 박스권[외환분석]",20230905,이데일리
/news/news_read.naver?article_id=0000946651&office_id=417&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,"[특징주] 대동, 포스코와 손잡으며 강세… 제철소 로봇 개발",20230905,머니S
/news/news_read.naver?article_id=0000019272&office_id=648&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,"현대백, '현대지에프홀딩스' 단일 지주체제 전환 완료",20230905,비즈워치
/news/news_read.naver?article_id=0005067482&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,"디엔에이링크, '유전적 거리' 기반 친족관계 분석 특허 등록",20230905,파이낸셜뉴스
/news/news_read.naver?article_id=0001123291&office_id=215&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=5,'다시 3%대'...유가 오르자 물가 뛰어 [권영훈의 증시뉴스 PICK],20230905,한국경제TV
/news/news_read.naver?article_id=0001123290&office_id=215&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,자율주행 넘어 헬스케어까지…레이더株 '주목' [마켓플러스],20230905,한국경제TV
/news/news_read.naver?article_id=0001123289&office_id=215&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,"신한투자證, 日 주식 온라인 매수수수료 ZERO 이벤트 실시",20230905,한국경제TV
/news/news_read.naver?article_id=0004234298&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,꽃도 예술로 표현될 수 있다… ‘화 ; 지몽’ 화예조형전 성료,20230905,서울경제
/news/news_read.naver?article_id=0003132569&office_id=030&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,"카스투게더-PKF서현파트너스, 세무·회계·경영자문 MOU 체결",20230905,전자신문
/news/news_read.naver?article_id=0014171700&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,"하나금융 함영주, 홍콩서 IR 활동…주주환원정책 등 설명",20230905,연합뉴스
/news/news_read.naver?article_id=0004887719&office_id=015&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,"에코프로, 3거래일 연속 '하락'…공매도 잔고는 '증가'",20230905,한국경제
/news/news_read.naver?article_id=0014171688&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,"[게시판] 산업부, '디자인 기업' 정책 금융 설명회 개최",20230905,연합뉴스
/news/news_read.naver?article_id=0014171685&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,국내 300대 기업 직원 수 6개월새 700여명 줄어…'고용 정체',20230905,연합뉴스
/news/news_read.naver?article_id=0004234294&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,"엑스플로인베스트먼트, GS건설과 함께 'CAMP-XPLOR 2023' 참가기업 모집",20230905,서울경제
/news/news_read.naver?article_id=0004234293&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,"‘최저 지지율’ 기시다, 개각 카드로 반전 모색",20230905,서울경제
/news/news_read.naver?article_id=0000929390&office_id=366&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,"유커 복귀에 힘 받던 롯데관광개발, 숨고르기… ‘공매도 한복판’인 게 영 불안하네",20230905,뉴시스
/news/news_read.naver?article_id=0004934106&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,"공인회계사회, 9월 15일 'ESG 인증포럼' 개최",20230905,조선비즈
/news/news_read.naver?article_id=0004234289&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,"한투운용, 엔비디아 담은 글로벌반도체TOP4 수익률 72% 기록",20230905,머니투데이
/news/news_read.naver?article_id=0007029363&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,네이처 'LK-99' 언급에 초전도체株 또 '꿈틀'…신성델타테크 14%↑[핫종목],20230905,서울경제
/news/news_read.naver?article_id=0005067458&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,"‘체탐인’, 웹툰으로 탄생···향후 드라마로도 나온다",20230905,뉴스1
/news/news_read.naver?article_id=0005067457&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,"신한투자증권, '일본 주식 온라인 매수수수료 ZERO' 이벤트 실시",20230905,파이낸셜뉴스
/news/news_read.naver?article_id=0005067456&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,"[특징주] 네이처 ""초전도체 연구 강화해야""... 관련주 들썩",20230905,파이낸셜뉴스
/news/news_read.naver?article_id=0005067455&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,"[fn오전시황] 코스피, 사흘 만에 하락 전환",20230905,파이낸셜뉴스
/news/news_read.naver?article_id=0012069793&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,[올댓차이나] 중국 증시 하락 출발…상하이지수 0.23%↓,20230905,파이낸셜뉴스
/news/news_read.naver?article_id=0012069826&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=6,"용평리조트, 7일 기업설명회",20230905,뉴시스
/news/news_read.naver?article_id=0005067448&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,엔비디아부터 시작···카카오페이證서 매매 수수료 ‘0원’,20230905,파이낸셜뉴스
/news/news_read.naver?article_id=0005067447&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,"미래에셋운용, 美배당 프리미엄 ETF 시리즈 순자산 1000억 돌파",20230905,파이낸셜뉴스
/news/news_read.naver?article_id=0002823294&office_id=029&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,"업루트컴퍼니, 페루 디지털자산 전문 기업에 `적립식 투자` SW 기술 수출",20230905,디지털타임스
/news/news_read.naver?article_id=0014171595&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,보이스피싱에 악용되는 대포통장…5년간 피해 8천억원 넘어,20230905,연합뉴스
/news/news_read.naver?article_id=0004234278&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,"올리패스, 100억원 규모 자금조달…""임상 완료 후 L/O 추진"" [Why 바이오]",20230905,서울경제
/news/news_read.naver?article_id=0005067444&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,"[특징주]우리로, 세계최초 한국 주도 TTA 양자 사실표준화 기구 출범 추진↑",20230905,파이낸셜뉴스
/news/news_read.naver?article_id=0005182011&office_id=009&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,"HPSP, 하반기 실적 기대감에 52주 신고가 찍고 2%대 약세",20230905,매일경제
/news/news_read.naver?article_id=0000019270&office_id=648&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,"현대모비스, 유럽 승부수는 '전동화'…수주 2배로",20230905,비즈워치
/news/news_read.naver?article_id=0005182009&office_id=009&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,세계 반도체株 ‘톱4’만 담았더니...수익률 1위 빛났다,20230905,매일경제
/news/news_read.naver?article_id=0000929384&office_id=366&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,NH아문디자산운용 “필승코리아펀드 연초 이후 30% 수익률”,20230905,조선비즈
/news/news_read.naver?article_id=0005567490&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,"이루다, 리팟 학술자문위원회 발대식…글로벌 선도 기업 도전",20230905,이데일리
/news/news_read.naver?article_id=0005309612&office_id=277&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,"신한투자증권, 일본 주식 온라인 매수 수수료 이벤트 실시",20230905,아시아경제
/news/news_read.naver?article_id=0000236694&office_id=629&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,"[특징주] 에코프로, 3거래일 연속 내리막길…'황제주' 위태위태?",20230905,더팩트
/news/news_read.naver?article_id=0004934090&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,"블랙핑크 게임 OST '더 걸스', 아이튠즈 30개국 1위",20230905,머니투데이
/news/news_read.naver?article_id=0000946628&office_id=417&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,"미래에셋운용, 美배당 프리미엄 ETF 시리즈 순자산 1000억 돌파",20230905,머니S
/news/news_read.naver?article_id=0014171526&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,"에코프로, 다시 '공매도 전쟁' 시작되나…잔고 1조원 재돌파",20230905,연합뉴스
/news/news_read.naver?article_id=0005309606&office_id=277&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,"[특징주]삼성전기, 카메라 모듈 공급 계약 2% 상승",20230905,아시아경제
/news/news_read.naver?article_id=0012069702&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,증권사 부동산 익스포져 47조…여전히 살얼음판,20230905,뉴시스
/news/news_read.naver?article_id=0004887698&office_id=015&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,"[한경유레카 특징주] 코윈테크, 5거래일 연속 상승세",20230905,한국경제
/news/news_read.naver?article_id=0004234262&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=7,"ARM, 역대급 IPO라지만 ""손정의 투자는 실패""",20230905,서울경제
/news/news_read.naver?article_id=0004934090&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,"블랙핑크 게임 OST '더 걸스', 아이튠즈 30개국 1위",20230905,머니투데이
/news/news_read.naver?article_id=0000946628&office_id=417&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,"미래에셋운용, 美배당 프리미엄 ETF 시리즈 순자산 1000억 돌파",20230905,머니S
/news/news_read.naver?article_id=0014171526&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,"에코프로, 다시 '공매도 전쟁' 시작되나…잔고 1조원 재돌파",20230905,연합뉴스
/news/news_read.naver?article_id=0005309606&office_id=277&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,"[특징주]삼성전기, 카메라 모듈 공급 계약 2% 상승",20230905,아시아경제
/news/news_read.naver?article_id=0012069702&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,증권사 부동산 익스포져 47조…여전히 살얼음판,20230905,뉴시스
/news/news_read.naver?article_id=0004887698&office_id=015&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,"[한경유레카 특징주] 코윈테크, 5거래일 연속 상승세",20230905,한국경제
/news/news_read.naver?article_id=0004234262&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,"ARM, 역대급 IPO라지만 ""손정의 투자는 실패""",20230905,서울경제
/news/news_read.naver?article_id=0014171510&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,"토스뱅크, '최저 3.32%' 전월세대출 출시…보증보험도 바로 신청",20230905,연합뉴스
/news/news_read.naver?article_id=0002823285&office_id=029&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,"펀블, 키움증권 앱서 조각투자 자산조회 서비스 오픈",20230905,디지털타임스
/news/news_read.naver?article_id=0005567483&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,"에이피테크놀로지, 2-FL 프리바이오틱스 퓨리티 신제품 출시",20230905,이데일리
/news/news_read.naver?article_id=0002746041&office_id=119&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,"금투협, ‘금융투자 법규’ 과정 개설",20230905,데일리안
/news/news_read.naver?article_id=0004234261&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,"[특징주] 네이처 ""초전도체 혁명적 변화 일으킬 것""…관련주 들썩",20230905,서울경제
/news/news_read.naver?article_id=0004934082&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,"""초전도체, 과학혁명 일으킬 것""…다시 뜨는 테마주",20230905,머니투데이
/news/news_read.naver?article_id=0005309596&office_id=277&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,"KB證, '2023 슈퍼스타 KB' 최종우승자는 '큐브 천재' 직원",20230905,아시아경제
/news/news_read.naver?article_id=0002746038&office_id=119&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,"금투협, ‘해외투자 법규 실무’ 과정 개설",20230905,데일리안
/news/news_read.naver?article_id=0004934079&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,"SM 신인 라이즈, 美 소니뮤직 산하 RCA 레코드와 레이블 계약 체결",20230905,뉴시스
/news/news_read.naver?article_id=0000946624&office_id=417&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,"[특징주] 해성옵틱스, 삼성전기·美 전기차 맞손에 강세… 21%↑",20230905,머니투데이
/news/news_read.naver?article_id=0005067417&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,"유바이오로직스, 가나 DEK사에 ‘경구용 콜레라 백신 완제 생산’ 기술이전 협약",20230905,머니S
/news/news_read.naver?article_id=0004234254&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,"‘일학개미’ 열풍에 신한證, 온라인 매수 수수료 무료",20230905,파이낸셜뉴스
/news/news_read.naver?article_id=0012069666&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=8,"팬엔터테인먼트, 드라마 '반짝이는 워터멜론' 제작계약",20230905,서울경제
/news/news_read.naver?article_id=0002823273&office_id=029&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,"NH아문디자산운용, `소부장` 투자하는 필승코리아펀드 연초 이후 수익률 30% 돌파",20230905,디지털타임스
/news/news_read.naver?article_id=0000019268&office_id=648&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,"현대오토에버, 협력사 보안까지 챙긴다",20230905,비즈워치
/news/news_read.naver?article_id=0005067413&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,[fn마켓워치]한미·씨티銀 前 본점 사옥 매각 흥행하나,20230905,아시아경제
/news/news_read.naver?article_id=0003132545&office_id=030&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,"[ET라씨로]대동, 포스코와 협력 소식에 강세",20230905,파이낸셜뉴스
/news/news_read.naver?article_id=0000946618&office_id=417&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,삼성·한화가 띄운 로봇산업… 올해 로봇ETF 수익률 52% 껑충,20230905,전자신문
/news/news_read.naver?article_id=0002746026&office_id=119&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,“증권사 부동산금융 익스포져 47조6천억…중소형사 감내 어려울 것”,20230905,머니S
/news/news_read.naver?article_id=0002192897&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,"카카오페이증권, 인기 미국 주식 매매 수수료 무료 이벤트 실시",20230905,데일리안
/news/news_read.naver?article_id=0002192894&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,“길 잃은 투자금 여기에 모였다”…‘유진 챔피언 단기채 펀드’ 설정액 1조원 돌파 [투자360],20230905,아시아경제
/news/news_read.naver?article_id=0002746022&office_id=119&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,"펀블, 키움證 '영웅문' 내 조각투자 자산조회 서비스 오픈",20230905,헤럴드경제
/news/news_read.naver?article_id=0000019267&office_id=648&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,"셀트리온, 1260억 투자해 송도 공장 증설",20230905,헤럴드경제
/news/news_read.naver?article_id=0005567460&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,"카카오페이證, 인기 美주식 매매수수료 무료 이벤트",20230905,데일리안
/news/news_read.naver?article_id=0004934065&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,'드림아카데미' 참가자 첫 미션 퍼포먼스 7일 공개...투표도 동시 실시,20230905,비즈워치
/news/news_read.naver?article_id=0000929367&office_id=366&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,[특징주] 네이처 “초전도체는 과학 혁명”… 관련주 강세,20230905,헤럴드경제
/news/news_read.naver?article_id=0004887675&office_id=015&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,"""독점적 지위 확보""…HPSP, 증권가 호평에 52주 최고가 경신",20230905,이데일리
/news/news_read.naver?article_id=0000946611&office_id=417&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,"""엔비디아 효과"" 한투운용 'ACE글로벌반도체TOP4' ETF 수익률 1위",20230905,머니투데이
/news/news_read.naver?article_id=0000929361&office_id=366&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,GS건설 주가 폭락에도 개미는 ‘폭풍 매수’... 관건은 자이 브랜드 회복 여부,20230905,이데일리
/news/news_read.naver?article_id=0005309591&office_id=277&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,"클리노믹스, 액체생검 기반 대장암 조기진단 유럽 1위 달성 목표",20230905,조선비즈
/news/news_read.naver?article_id=0005309583&office_id=277&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,"[특징주]대동, 포스코와 특수로봇 개발협력…AI 접목 3단계 자율주행 기술 부각",20230905,한국경제
/news/news_read.naver?article_id=0002192888&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,"팬엔터테인먼트,156억 규모 드라마 제작 공급계약",20230905,머니S
/news/news_read.naver?article_id=0005567458&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=9,"팬엔터테인먼트, 스튜디오드래곤과 156억원 드라마 제작 계약",20230905,조선비즈
/news/news_read.naver?article_id=0007029163&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,"[시나쿨파] 中 반도체 자립 발판, 韓 타격 불가피",20230905,뉴스1
/news/news_read.naver?article_id=0002823261&office_id=029&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,"미래에셋 `TIGER 미국배당+3%·+7%프리미엄ETF`, 순자산 1000억원 돌파",20230905,디지털타임스
/news/news_read.naver?article_id=0004887668&office_id=015&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,제주 드림타워 복합리조트 8월 매출 143억…개장 이후 최고 실적,20230905,한국경제
/news/news_read.naver?article_id=0000946607&office_id=417&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,"유진자산운용, '챔피언 단기채 펀드' 설정액 1조원 돌파… ""금리 올라도 안정적""",20230905,머니S
/news/news_read.naver?article_id=0002192870&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,"한국투자증권, 조건 충족 시 최고 15% 수익률 추구 등 ELS·ELB 23종 출시",20230905,헤럴드경제
/news/news_read.naver?article_id=0004234231&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,"[오전 시황] 코스피 2,580선 내외 보합세…국제유가 강세 등 종목 차별화",20230905,서울경제
/news/news_read.naver?article_id=0002192868&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,文도 가입한 NH아문디 필승코리아펀드…연초 이후 수익률 30% 돌파 [투자360],20230905,헤럴드경제
/news/news_read.naver?article_id=0002192866&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,[IPO 인터뷰] 아이엠티 “HBM 건식 세정 기술로 글로벌 선도 기업 도약”,20230905,헤럴드경제
/news/news_read.naver?article_id=0000770508&office_id=031&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,"펀블, 키움증권 MTS서 조각투자 자산조회 서비스 시작",20230905,아이뉴스24
/news/news_read.naver?article_id=0001123261&office_id=215&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,에코프로 효과 끝?…연일 하락세에 그룹株도 휘청,20230905,한국경제TV
/news/news_read.naver?article_id=0005067391&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,"한국투자증권, ELS·ELB 23종 출시.. ""최대 15% 추구""",20230905,파이낸셜뉴스
/news/news_read.naver?article_id=0014171306&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230905&page=10,원/달러 환율 상승세…결제수요·亞통화 동반약세 영향,20230905,연합뉴스
